PEDIDO;FECHA EMBARQUE;FECHA ENTREGA;HORA ENTREGA;FECHA CANCELACION;PROVEEDOR;RFC;FACTURA;IMPORTE FACTURA;DEPARTAMENTO;LUGAR ENTREGA;
26171466;09/04/2018;;;13/04/2018;7374;PMA-940802-F12;;;391;90;
;;;;;;;;;;;
TIENDA;MODELO;COLOR;TALLA;SKU;MARCA;TIPOMERC;UNI.MEDIDA;EMPAQUES;CODBARRAS;TIPOCODBAR;CANT PEDIDA
10;LUNCH BAG-EF-40;v;v;41186593;LUNCH BAG;6 Contenedor Caja de Cartón;Piezas;1;813805002298;UP;12
10;WR-31;v;v;59881671;BERRIES;6 Contenedor Caja de Cartón;Piezas;1;19000083449;UP;12
10;SKI-0105;v;v;1037115564;SKITTLES TROPICAL;6 Contenedor Caja de Cartón;Piezas;1;7502226814445;EN;36
10;HE-01131;v;v;32273416;BARRA;6 Contenedor Caja de Cartón;Piezas;1;7501024511310;EN;12
10;HE-02378;v;v;54433484;BITES COOKIES & CR;6 Contenedor Caja de Cartón;Piezas;1;7501024523788;EN;12
10;NES-0201;v;v;1050304376;;6 Contenedor Caja de Cartón;Piezas;1;7501059239036;EN;6
10;NES-0504;v;v;1050304414;;6 Contenedor Caja de Cartón;Piezas;1;7501059238541;EN;12
11;LUNCH BAG-EF-40;v;v;41186593;LUNCH BAG;6 Contenedor Caja de Cartón;Piezas;1;813805002298;UP;12
11;WR-31;v;v;59881671;BERRIES;6 Contenedor Caja de Cartón;Piezas;1;19000083449;UP;12
11;WR-32;v;v;59886649;FIVE FLAVORS;6 Contenedor Caja de Cartón;Piezas;1;19000083425;UP;12
11;GOMA PANDITAS GRANEL;v;v;14149384;1051879585P1;6 Contenedor Caja de Cartón;Piezas;1;74323093674;UP;5
11;GOMA DULCIGOMA GRANE;v;v;14149414;1051879585P1;6 Contenedor Caja de Cartón;Piezas;1;7501000277940;EN;6
11;VIL-201;v;v;1058337737;;6 Contenedor Caja de Cartón;Piezas;1;2050084546459;IN;3
11;EFR-0343;v;v;1058360674;;6 Contenedor Caja de Cartón;Piezas;1;2050084565290;IN;6
11;GOMA LIFE SAVERS FIV;v;v;1006814146;1051881571P1;6 Contenedor Caja de Cartón;Piezas;1;2050056992925;IN;6
11;SKWINKLES CHAMOY GRA;v;v;1021871580;1051881580P1;6 Contenedor Caja de Cartón;Piezas;1;2050065104500;IN;3
11;HER-0414;v;v;1025082571;KISS JR;6 Contenedor Caja de Cartón;Piezas;1;75020149;EN;8
11;HER-0211;v;v;1042514256;BITES COOKIES 138G;6 Contenedor Caja de Cartón;Piezas;1;7501024576159;EN;12
12;LUNCH BAG-EF-40;v;v;41186593;LUNCH BAG;6 Contenedor Caja de Cartón;Piezas;1;813805002298;UP;12
12;PPR-0903;v;v;1021882956;PELONAZO;6 Contenedor Caja de Cartón;Piezas;1;719886180392;UP;4
12;ZUP-0603;v;v;1058341718;;6 Contenedor Caja de Cartón;Piezas;1;2050084553136;IN;1
12;HER-0415;v;v;1025082580;KISSES FIORI;6 Contenedor Caja de Cartón;Piezas;1;75019785;EN;8
12;CHOCORETA GRANEL;v;v;14149431;1051881555P1;6 Contenedor Caja de Cartón;Piezas;1;74323078633;UP;6
14;LUC-0212;v;v;14059580;MUECAS;6 Contenedor Caja de Cartón;Piezas;1;725181068013;UP;10
14;ORUGAS NEON 125 G;v;v;36289457;ORUGAS NEON;6 Contenedor Caja de Cartón;Piezas;1;8436036187637;EN;12
14;PULPOS 125G;v;v;36289554;PULPOS;6 Contenedor Caja de Cartón;Piezas;1;8436036187644;EN;12
14;PPR-0907;v;v;43330586;PELONETE;6 Contenedor Caja de Cartón;Piezas;1;719886511066;UP;6
14;LO-101;v;v;43331124;PELON PELO RICO;6 Contenedor Caja de Cartón;Piezas;1;719886001017;UP;24
14;IND-01;v;v;45641759;DEDO;6 Contenedor Caja de Cartón;Piezas;1;790203019113;UP;24
14;PRO-25;v;v;72632176;COCOY JUMBO;6 Contenedor Caja de Cartón;Piezas;1;713606040195;UP;12
14;SK-01;v;v;85421239;SKITTLES ORIGINAL;6 Contenedor Caja de Cartón;Piezas;1;7502226811871;EN;36
14;PPR-0903;v;v;1021882956;PELONAZO;6 Contenedor Caja de Cartón;Piezas;1;719886180392;UP;12
14;PELONETES POUCH;v;v;1028237878;PELONETES POUCH;6 Contenedor Caja de Cartón;Piezas;1;2050068631355;IN;12
14;MINI BURGER;v;v;1030315517;MINI BURGER;6 Contenedor Caja de Cartón;Piezas;1;813805002526;UP;12
14;GOMA PANDITAS GRANEL;v;v;14149384;1051879585P1;6 Contenedor Caja de Cartón;Piezas;1;74323093674;UP;15
14;GOMA DULCIGOMA GRANE;v;v;14149414;1051879585P1;6 Contenedor Caja de Cartón;Piezas;1;7501000277940;EN;12
14;GOMA TIBURONES ACIDO;v;v;1009598070;1051881563P1;6 Contenedor Caja de Cartón;Piezas;1;2050058455718;IN;6
14;GOMA DIENTES GRANEL;v;v;1029350058;1051879585P1;6 Contenedor Caja de Cartón;Piezas;1;2050069196549;IN;5
14;VIL-201;v;v;1058337737;;6 Contenedor Caja de Cartón;Piezas;1;2050084546459;IN;3
14;VIL-202;v;v;1058340614;;6 Contenedor Caja de Cartón;Piezas;1;2050084552832;IN;3
14;SKWINKLES CHAMOY GRA;v;v;1021871580;1051881580P1;6 Contenedor Caja de Cartón;Piezas;1;2050065104500;IN;3
14;KISS 36 G;v;v;1028237827;KISS 36 G;6 Contenedor Caja de Cartón;Piezas;1;2050068630419;IN;12
14;NES-0201;v;v;1050304376;;6 Contenedor Caja de Cartón;Piezas;1;7501059239036;EN;6
15;LUNCH BAG-EF-40;v;v;41186593;LUNCH BAG;6 Contenedor Caja de Cartón;Piezas;1;813805002298;UP;12
15;PPR-0907;v;v;43330586;PELONETE;6 Contenedor Caja de Cartón;Piezas;1;719886511066;UP;6
15;LO-101;v;v;43331124;PELON PELO RICO;6 Contenedor Caja de Cartón;Piezas;1;719886001017;UP;12
15;WR-32;v;v;59886649;FIVE FLAVORS;6 Contenedor Caja de Cartón;Piezas;1;19000083425;UP;12
15;PPR-0903;v;v;1021882956;PELONAZO;6 Contenedor Caja de Cartón;Piezas;1;719886180392;UP;4
15;RIC-0506;v;v;1058156511;;6 Contenedor Caja de Cartón;Piezas;1;757528022556;UP;12
15;GOMA PANDITAS GRANEL;v;v;14149384;1051879585P1;6 Contenedor Caja de Cartón;Piezas;1;74323093674;UP;5
15;GOMA DULCIGOMA GRANE;v;v;14149414;1051879585P1;6 Contenedor Caja de Cartón;Piezas;1;7501000277940;EN;6
15;GOMA DIENTES GRANEL;v;v;1029350058;1051879585P1;6 Contenedor Caja de Cartón;Piezas;1;2050069196549;IN;5
15;GOMA LIFE SAVERS FIV;v;v;1006814146;1051881571P1;6 Contenedor Caja de Cartón;Piezas;1;2050056992925;IN;6
15;SKWINKLES PINA/TAMAR;v;v;1021870958;1051881580P1;6 Contenedor Caja de Cartón;Piezas;1;2050065103763;IN;3
15;SKWINKLES CHAMOY GRA;v;v;1021871580;1051881580P1;6 Contenedor Caja de Cartón;Piezas;1;2050065104500;IN;3
15;NES-0203;v;v;1050304384;;6 Contenedor Caja de Cartón;Piezas;1;7501059281516;EN;6
16;IND-02;v;v;45641775;MARIMBA;6 Contenedor Caja de Cartón;Piezas;1;790203039111;UP;12
16;VIL-203;v;v;1058341645;;6 Contenedor Caja de Cartón;Piezas;1;2050084552863;IN;3
16;ZUP-0603;v;v;1058341718;;6 Contenedor Caja de Cartón;Piezas;1;2050084553136;IN;1
16;PAYASO;v;v;656623;PALETA PAYASO;6 Contenedor Caja de Cartón;Piezas;1;7501000278404;EN;35
16;KRANKY GRANEL;v;v;14149562;1051881555P.5;6 Contenedor Caja de Cartón;Piezas;1;74323078121;UP;6
17;LUC-0212;v;v;14059580;MUECAS;6 Contenedor Caja de Cartón;Piezas;1;725181068013;UP;10
17;PPR-0907;v;v;43330586;PELONETE;6 Contenedor Caja de Cartón;Piezas;1;719886511066;UP;6
17;SK-01;v;v;85421239;SKITTLES ORIGINAL;6 Contenedor Caja de Cartón;Piezas;1;7502226811871;EN;36
17;LUC-0107;v;v;1021869518;SKWINKLES CHAMOY;6 Contenedor Caja de Cartón;Piezas;1;725181105015;UP;12
17;GOMA PANDITAS GRANEL;v;v;14149384;1051879585P1;6 Contenedor Caja de Cartón;Piezas;1;74323093674;UP;20
17;GOMA DULCIGOMA GRANE;v;v;14149414;1051879585P1;6 Contenedor Caja de Cartón;Piezas;1;7501000277940;EN;12
17;GOMA PULPO GRANEL;v;v;69379346;1051881563P1;6 Contenedor Caja de Cartón;Piezas;1;2050037669822;IN;6
17;SKITTLES ORIGINAL GR;v;v;1006814162;1051881571P1;6 Contenedor Caja de Cartón;Piezas;1;2050056993342;IN;6
17;SKWINKLES PINA/TAMAR;v;v;1021870958;1051881580P1;6 Contenedor Caja de Cartón;Piezas;1;2050065103763;IN;3
17;SKWINKLES CHAMOY GRA;v;v;1021871580;1051881580P1;6 Contenedor Caja de Cartón;Piezas;1;2050065104500;IN;6
17;HER-0119;v;v;1054228909;;6 Contenedor Caja de Cartón;Piezas;1;7501024544325;EN;6
19;LUNCH BAG-EF-40;v;v;41186593;LUNCH BAG;6 Contenedor Caja de Cartón;Piezas;1;813805002298;UP;12
19;PRO-25;v;v;72632176;COCOY JUMBO;6 Contenedor Caja de Cartón;Piezas;1;713606040195;UP;12
19;PPR-0903;v;v;1021882956;PELONAZO;6 Contenedor Caja de Cartón;Piezas;1;719886180392;UP;4
19;GOMA PANDITAS GRANEL;v;v;14149384;1051879585P1;6 Contenedor Caja de Cartón;Piezas;1;74323093674;UP;10
19;GOMA DULCIGOMA GRANE;v;v;14149414;1051879585P1;6 Contenedor Caja de Cartón;Piezas;1;7501000277940;EN;6
19;GOMA PULPO GRANEL;v;v;69379346;1051881563P1;6 Contenedor Caja de Cartón;Piezas;1;2050037669822;IN;6
19;GOMA TIBURONES ACIDO;v;v;1009598070;1051881563P1;6 Contenedor Caja de Cartón;Piezas;1;2050058455718;IN;6
19;SKWINKLES CHAMOY GRA;v;v;1021871580;1051881580P1;6 Contenedor Caja de Cartón;Piezas;1;2050065104500;IN;3
19;SKWINKLOTE SANDIA GR;v;v;1050395860;1051881580P1;6 Contenedor Caja de Cartón;Piezas;1;2050080466225;IN;3
19;HER-0211;v;v;1042514256;BITES COOKIES 138G;6 Contenedor Caja de Cartón;Piezas;1;7501024576159;EN;12
19;PAYASO;v;v;656623;PALETA PAYASO;6 Contenedor Caja de Cartón;Piezas;1;7501000278404;EN;35
21;LUC-0212;v;v;14059580;MUECAS;6 Contenedor Caja de Cartón;Piezas;1;725181068013;UP;10
21;ORUGAS NEON 125 G;v;v;36289457;ORUGAS NEON;6 Contenedor Caja de Cartón;Piezas;1;8436036187637;EN;12
21;LUNCH BAG-EF-40;v;v;41186593;LUNCH BAG;6 Contenedor Caja de Cartón;Piezas;1;813805002298;UP;12
21;LO-101;v;v;43331124;PELON PELO RICO;6 Contenedor Caja de Cartón;Piezas;1;719886001017;UP;12
21;EF-28;v;v;44962608;AROS DURAZNO;6 Contenedor Caja de Cartón;Piezas;1;8437005297753;EN;12
21;IND-01;v;v;45641759;DEDO;6 Contenedor Caja de Cartón;Piezas;1;790203019113;UP;24
21;IND-02;v;v;45641775;MARIMBA;6 Contenedor Caja de Cartón;Piezas;1;790203039111;UP;12
21;SK-01;v;v;85421239;SKITTLES ORIGINAL;6 Contenedor Caja de Cartón;Piezas;1;7502226811871;EN;36
21;PPR-0903;v;v;1021882956;PELONAZO;6 Contenedor Caja de Cartón;Piezas;1;719886180392;UP;12
21;MINI BURGER;v;v;1030315517;MINI BURGER;6 Contenedor Caja de Cartón;Piezas;1;813805002526;UP;12
21;SKI-0105;v;v;1037115564;SKITTLES TROPICAL;6 Contenedor Caja de Cartón;Piezas;1;7502226814445;EN;36
21;SKI-0201;v;v;1037115572;SKITTLES ORIGINAL;6 Contenedor Caja de Cartón;Piezas;1;40000140924;UP;12
21;GOMA PANDITAS GRANEL;v;v;14149384;1051879585P1;6 Contenedor Caja de Cartón;Piezas;1;74323093674;UP;35
21;GOMA DULCIGOMA GRANE;v;v;14149414;1051879585P1;6 Contenedor Caja de Cartón;Piezas;1;7501000277940;EN;18
21;GOMA TIBURONES ACIDO;v;v;1009598070;1051881563P1;6 Contenedor Caja de Cartón;Piezas;1;2050058455718;IN;6
21;GOMA DIENTES GRANEL;v;v;1029350058;1051879585P1;6 Contenedor Caja de Cartón;Piezas;1;2050069196549;IN;5
21;ZUP-0603;v;v;1058341718;;6 Contenedor Caja de Cartón;Piezas;1;2050084553136;IN;1
21;ZUP-0601;v;v;1058343231;;6 Contenedor Caja de Cartón;Piezas;1;2050084553150;IN;3
21;GOMA LIFE SAVERS FIV;v;v;1006814146;1051881571P1;6 Contenedor Caja de Cartón;Piezas;1;2050056992925;IN;6
21;SKWINKLES PINA/TAMAR;v;v;1021870958;1051881580P1;6 Contenedor Caja de Cartón;Piezas;1;2050065103763;IN;3
21;SKWINKLES CHAMOY GRA;v;v;1021871580;1051881580P1;6 Contenedor Caja de Cartón;Piezas;1;2050065104500;IN;6
21;PASITAS CUBIERTA DE;v;v;14149538;1051881555P.5;6 Contenedor Caja de Cartón;Piezas;1;74323077896;UP;6
22;LUNCH BAG-EF-40;v;v;41186593;LUNCH BAG;6 Contenedor Caja de Cartón;Piezas;1;813805002298;UP;12
22;PPR-0907;v;v;43330586;PELONETE;6 Contenedor Caja de Cartón;Piezas;1;719886511066;UP;6
22;LO-101;v;v;43331124;PELON PELO RICO;6 Contenedor Caja de Cartón;Piezas;1;719886001017;UP;12
22;IND-02;v;v;45641775;MARIMBA;6 Contenedor Caja de Cartón;Piezas;1;790203039111;UP;12
22;PRO-25;v;v;72632176;COCOY JUMBO;6 Contenedor Caja de Cartón;Piezas;1;713606040195;UP;12
22;PPR-0903;v;v;1021882956;PELONAZO;6 Contenedor Caja de Cartón;Piezas;1;719886180392;UP;4
22;SKI-0202;v;v;1037115581;SKITTLES WILDBERRY;6 Contenedor Caja de Cartón;Piezas;1;22000073563;UP;12
22;GOMA PANDITAS GRANEL;v;v;14149384;1051879585P1;6 Contenedor Caja de Cartón;Piezas;1;74323093674;UP;20
22;GOMA DULCIGOMA GRANE;v;v;14149414;1051879585P1;6 Contenedor Caja de Cartón;Piezas;1;7501000277940;EN;6
22;GOMA DIENTES GRANEL;v;v;1029350058;1051879585P1;6 Contenedor Caja de Cartón;Piezas;1;2050069196549;IN;5
22;VIL-202;v;v;1058340614;;6 Contenedor Caja de Cartón;Piezas;1;2050084552832;IN;3
22;ZUP-0603;v;v;1058341718;;6 Contenedor Caja de Cartón;Piezas;1;2050084553136;IN;1
22;GOMA LIFE SAVERS FIV;v;v;1006814146;1051881571P1;6 Contenedor Caja de Cartón;Piezas;1;2050056992925;IN;6
25;LUNCH BAG-EF-40;v;v;41186593;LUNCH BAG;6 Contenedor Caja de Cartón;Piezas;1;813805002298;UP;12
25;PPR-0907;v;v;43330586;PELONETE;6 Contenedor Caja de Cartón;Piezas;1;719886511066;UP;6
25;WR-32;v;v;59886649;FIVE FLAVORS;6 Contenedor Caja de Cartón;Piezas;1;19000083425;UP;12
25;PPR-0903;v;v;1021882956;PELONAZO;6 Contenedor Caja de Cartón;Piezas;1;719886180392;UP;4
25;GOMA PANDITAS GRANEL;v;v;14149384;1051879585P1;6 Contenedor Caja de Cartón;Piezas;1;74323093674;UP;5
25;GOMA DULCIGOMA GRANE;v;v;14149414;1051879585P1;6 Contenedor Caja de Cartón;Piezas;1;7501000277940;EN;6
25;GOMA DIENTES GRANEL;v;v;1029350058;1051879585P1;6 Contenedor Caja de Cartón;Piezas;1;2050069196549;IN;5
25;NES-0101;v;v;1050304350;;6 Contenedor Caja de Cartón;Piezas;1;7501059299221;EN;16
25;NES-0504;v;v;1050304414;;6 Contenedor Caja de Cartón;Piezas;1;7501059238541;EN;12
25;BUBULUBU;v;v;656470;BUBULUBU;6 Contenedor Caja de Cartón;Piezas;1;7432354;;15
27;LUC-0212;v;v;14059580;MUECAS;6 Contenedor Caja de Cartón;Piezas;1;725181068013;UP;10
27;OFUGAS ?CIDAS 125G;v;v;36289252;ORUGAS ACIDAS;6 Contenedor Caja de Cartón;Piezas;1;8436036187620;EN;12
27;PULPOS 125G;v;v;36289554;PULPOS;6 Contenedor Caja de Cartón;Piezas;1;8436036187644;EN;12
27;LUNCH BAG-EF-40;v;v;41186593;LUNCH BAG;6 Contenedor Caja de Cartón;Piezas;1;813805002298;UP;24
27;PPR-0907;v;v;43330586;PELONETE;6 Contenedor Caja de Cartón;Piezas;1;719886511066;UP;6
27;LO-101;v;v;43331124;PELON PELO RICO;6 Contenedor Caja de Cartón;Piezas;1;719886001017;UP;24
27;WR-31;v;v;59881671;BERRIES;6 Contenedor Caja de Cartón;Piezas;1;19000083449;UP;12
27;WR-32;v;v;59886649;FIVE FLAVORS;6 Contenedor Caja de Cartón;Piezas;1;19000083425;UP;12
27;SK-02;v;v;85421549;SKITTLES WILDBERRY;6 Contenedor Caja de Cartón;Piezas;1;7502226811819;EN;36
27;PPR-0903;v;v;1021882956;PELONAZO;6 Contenedor Caja de Cartón;Piezas;1;719886180392;UP;4
27;MINI BURGER;v;v;1030315517;MINI BURGER;6 Contenedor Caja de Cartón;Piezas;1;813805002526;UP;12
27;HOTDOG;v;v;1030316645;HOTDOG;6 Contenedor Caja de Cartón;Piezas;1;813805002540;UP;12
27;EFR-0215;v;v;1058363665;;6 Contenedor Caja de Cartón;Piezas;1;8436556392672;EN;12
27;GOMA PANDITAS GRANEL;v;v;14149384;1051879585P1;6 Contenedor Caja de Cartón;Piezas;1;74323093674;UP;35
27;GOMA DULCIGOMA GRANE;v;v;14149414;1051879585P1;6 Contenedor Caja de Cartón;Piezas;1;7501000277940;EN;6
27;GOMA PULPO GRANEL;v;v;69379346;1051881563P1;6 Contenedor Caja de Cartón;Piezas;1;2050037669822;IN;6
27;GOMA DIENTES GRANEL;v;v;1029350058;1051879585P1;6 Contenedor Caja de Cartón;Piezas;1;2050069196549;IN;5
27;VIL-201;v;v;1058337737;;6 Contenedor Caja de Cartón;Piezas;1;2050084546459;IN;3
27;VIL-202;v;v;1058340614;;6 Contenedor Caja de Cartón;Piezas;1;2050084552832;IN;3
27;VIL-203;v;v;1058341637;;6 Contenedor Caja de Cartón;Piezas;1;2050084552856;IN;3
27;ZUP-0603;v;v;1058341718;;6 Contenedor Caja de Cartón;Piezas;1;2050084553136;IN;1
27;GOMA LIFE SAVERS FIV;v;v;1006814146;1051881571P1;6 Contenedor Caja de Cartón;Piezas;1;2050056992925;IN;6
27;SKWINKLES PINA/TAMAR;v;v;1021870958;1051881580P1;6 Contenedor Caja de Cartón;Piezas;1;2050065103763;IN;9
27;SKWINKLES CHAMOY GRA;v;v;1021871580;1051881580P1;6 Contenedor Caja de Cartón;Piezas;1;2050065104500;IN;6
27;SKWINKLOTE SANDIA GR;v;v;1050395860;1051881580P1;6 Contenedor Caja de Cartón;Piezas;1;2050080466225;IN;3
27;PAYASO;v;v;656623;PALETA PAYASO;6 Contenedor Caja de Cartón;Piezas;1;7501000278404;EN;35
27;CHOCORETA GRANEL;v;v;14149431;1051881555P1;6 Contenedor Caja de Cartón;Piezas;1;74323078633;UP;6
27;KRANKY GRANEL;v;v;14149562;1051881555P.5;6 Contenedor Caja de Cartón;Piezas;1;74323078121;UP;12
28;SKI-0105;v;v;1037115564;SKITTLES TROPICAL;6 Contenedor Caja de Cartón;Piezas;1;7502226814445;EN;36
28;GOMA PANDITAS GRANEL;v;v;14149384;1051879585P1;6 Contenedor Caja de Cartón;Piezas;1;74323093674;UP;5
28;SKWINKLES PINA/TAMAR;v;v;1021870958;1051881580P1;6 Contenedor Caja de Cartón;Piezas;1;2050065103763;IN;3
28;HE-02378;v;v;54433484;BITES COOKIES & CR;6 Contenedor Caja de Cartón;Piezas;1;7501024523788;EN;12
28;HER-0414;v;v;1025082571;KISS JR;6 Contenedor Caja de Cartón;Piezas;1;75020149;EN;8
28;KISS 36 G;v;v;1028237827;KISS 36 G;6 Contenedor Caja de Cartón;Piezas;1;2050068630419;IN;12
28;NES-0101;v;v;1050304350;;6 Contenedor Caja de Cartón;Piezas;1;7501059299221;EN;16
31;LUNCH BAG-EF-40;v;v;41186593;LUNCH BAG;6 Contenedor Caja de Cartón;Piezas;1;813805002298;UP;24
31;PPR-0913;v;v;1058164794;;6 Contenedor Caja de Cartón;Piezas;1;719886400193;UP;12
31;ZUP-0603;v;v;1058341718;;6 Contenedor Caja de Cartón;Piezas;1;2050084553136;IN;1
31;SKWINKLOTE SANDIA GR;v;v;1050395860;1051881580P1;6 Contenedor Caja de Cartón;Piezas;1;2050080466225;IN;3
31;KISS 36 G;v;v;1028237827;KISS 36 G;6 Contenedor Caja de Cartón;Piezas;1;2050068630419;IN;12
31;HER-0211;v;v;1042514256;BITES COOKIES 138G;6 Contenedor Caja de Cartón;Piezas;1;7501024576159;EN;12
31;NES-0201;v;v;1050304376;;6 Contenedor Caja de Cartón;Piezas;1;7501059239036;EN;6
31;PAYASO;v;v;656623;PALETA PAYASO;6 Contenedor Caja de Cartón;Piezas;1;7501000278404;EN;35
34;PRO-25;v;v;72632176;COCOY JUMBO;6 Contenedor Caja de Cartón;Piezas;1;713606040195;UP;12
34;SK-01;v;v;85421239;SKITTLES ORIGINAL;6 Contenedor Caja de Cartón;Piezas;1;7502226811871;EN;36
34;GOMA PANDITAS GRANEL;v;v;14149384;1051879585P1;6 Contenedor Caja de Cartón;Piezas;1;74323093674;UP;5
34;HER-0211;v;v;1042514256;BITES COOKIES 138G;6 Contenedor Caja de Cartón;Piezas;1;7501024576159;EN;12
35;HE-01331;v;v;32273441;BARRA ALMENDRA;6 Contenedor Caja de Cartón;Piezas;1;7501024513314;EN;12
35;HER-0211;v;v;1042514256;BITES COOKIES 138G;6 Contenedor Caja de Cartón;Piezas;1;7501024576159;EN;12
36;LUNCH BAG-EF-40;v;v;41186593;LUNCH BAG;6 Contenedor Caja de Cartón;Piezas;1;813805002298;UP;12
36;WR-31;v;v;59881671;BERRIES;6 Contenedor Caja de Cartón;Piezas;1;19000083449;UP;12
36;PPR-0903;v;v;1021882956;PELONAZO;6 Contenedor Caja de Cartón;Piezas;1;719886180392;UP;4
36;GOMA PANDITAS GRANEL;v;v;14149384;1051879585P1;6 Contenedor Caja de Cartón;Piezas;1;74323093674;UP;5
36;SKWINKLES PINA/TAMAR;v;v;1021870958;1051881580P1;6 Contenedor Caja de Cartón;Piezas;1;2050065103763;IN;3
36;ARANDANO BROOKSIDE;v;v;1028235816;ARANDANO BROOKSIDE;6 Contenedor Caja de Cartón;Piezas;1;2050068630402;IN;12
37;SKI-0202;v;v;1037115581;SKITTLES WILDBERRY;6 Contenedor Caja de Cartón;Piezas;1;22000073563;UP;12
37;WIN-0103;v;v;1058335203;;6 Contenedor Caja de Cartón;Piezas;1;754177505607;UP;12
37;WIN-0104;v;v;1058337729;;6 Contenedor Caja de Cartón;Piezas;1;754177506437;UP;12
41;LUC-0212;v;v;14059580;MUECAS;6 Contenedor Caja de Cartón;Piezas;1;725181068013;UP;10
41;LUNCH BAG-EF-40;v;v;41186593;LUNCH BAG;6 Contenedor Caja de Cartón;Piezas;1;813805002298;UP;12
41;PPR-0903;v;v;1021882956;PELONAZO;6 Contenedor Caja de Cartón;Piezas;1;719886180392;UP;8
41;LUC-0112;v;v;1050395878;;6 Contenedor Caja de Cartón;Piezas;1;7502226813820;EN;6
41;GOMA PANDITAS GRANEL;v;v;14149384;1051879585P1;6 Contenedor Caja de Cartón;Piezas;1;74323093674;UP;35
41;GOMA PANDITAS GRANEL;v;v;14149384;1051879585P1;6 Contenedor Caja de Cartón;Piezas;1;74323093674;UP;35
41;GOMA DULCIGOMA GRANE;v;v;14149414;1051879585P1;6 Contenedor Caja de Cartón;Piezas;1;7501000277940;EN;6
41;GOMA TIBURONES ACIDO;v;v;1009598070;1051881563P1;6 Contenedor Caja de Cartón;Piezas;1;2050058455718;IN;6
41;SKWINKLES PINA/TAMAR;v;v;1021870958;1051881580P1;6 Contenedor Caja de Cartón;Piezas;1;2050065103763;IN;3
41;SKWINKLES CHAMOY GRA;v;v;1021871580;1051881580P1;6 Contenedor Caja de Cartón;Piezas;1;2050065104500;IN;9
41;SKWINKLOTE SANDIA GR;v;v;1050395860;1051881580P1;6 Contenedor Caja de Cartón;Piezas;1;2050080466225;IN;3
41;HER-0211;v;v;1042514256;BITES COOKIES 138G;6 Contenedor Caja de Cartón;Piezas;1;7501024576159;EN;12
41;M&M´S GRANEL;v;v;1004244431;1051881580P6;6 Contenedor Caja de Cartón;Piezas;1;2050055578755;IN;11
42;LUNCH BAG-EF-40;v;v;41186593;LUNCH BAG;6 Contenedor Caja de Cartón;Piezas;1;813805002298;UP;12
42;IND-02;v;v;45641775;MARIMBA;6 Contenedor Caja de Cartón;Piezas;1;790203039111;UP;12
42;PRO-25;v;v;72632176;COCOY JUMBO;6 Contenedor Caja de Cartón;Piezas;1;713606040195;UP;12
42;GOMA PANDITAS GRANEL;v;v;14149384;1051879585P1;6 Contenedor Caja de Cartón;Piezas;1;74323093674;UP;15
42;GOMA DULCIGOMA GRANE;v;v;14149414;1051879585P1;6 Contenedor Caja de Cartón;Piezas;1;7501000277940;EN;6
42;GOMA PULPO GRANEL;v;v;69379346;1051881563P1;6 Contenedor Caja de Cartón;Piezas;1;2050037669822;IN;6
42;GOMA DIENTES GRANEL;v;v;1029350058;1051879585P1;6 Contenedor Caja de Cartón;Piezas;1;2050069196549;IN;5
42;GOMA LIFE SAVERS FIV;v;v;1006814146;1051881571P1;6 Contenedor Caja de Cartón;Piezas;1;2050056992925;IN;6
42;SKITTLES ORIGINAL GR;v;v;1006814162;1051881571P1;6 Contenedor Caja de Cartón;Piezas;1;2050056993342;IN;6
42;SKWINKLES PINA/TAMAR;v;v;1021870958;1051881580P1;6 Contenedor Caja de Cartón;Piezas;1;2050065103763;IN;3
42;SKWINKLES CHAMOY GRA;v;v;1021871580;1051881580P1;6 Contenedor Caja de Cartón;Piezas;1;2050065104500;IN;3
42;SKWINKLOTE SANDIA GR;v;v;1050395860;1051881580P1;6 Contenedor Caja de Cartón;Piezas;1;2050080466225;IN;3
42;HER-0119;v;v;1054228909;;6 Contenedor Caja de Cartón;Piezas;1;7501024544325;EN;6
42;KISSES ALMENDRA HERS;v;v;1011854351;1051881580P1;6 Contenedor Caja de Cartón;Piezas;1;2050059650747;IN;5
43;LUC-0212;v;v;14059580;MUECAS;6 Contenedor Caja de Cartón;Piezas;1;725181068013;UP;10
43;OFUGAS ?CIDAS 125G;v;v;36289252;ORUGAS ACIDAS;6 Contenedor Caja de Cartón;Piezas;1;8436036187620;EN;12
43;LUNCH BAG-EF-40;v;v;41186593;LUNCH BAG;6 Contenedor Caja de Cartón;Piezas;1;813805002298;UP;12
43;PPR-0907;v;v;43330586;PELONETE;6 Contenedor Caja de Cartón;Piezas;1;719886511066;UP;6
43;LO-101;v;v;43331124;PELON PELO RICO;6 Contenedor Caja de Cartón;Piezas;1;719886001017;UP;12
43;IND-02;v;v;45641775;MARIMBA;6 Contenedor Caja de Cartón;Piezas;1;790203039111;UP;12
43;WR-31;v;v;59881671;BERRIES;6 Contenedor Caja de Cartón;Piezas;1;19000083449;UP;12
43;LU-26;v;v;87279901;SKWINKLOTE;6 Contenedor Caja de Cartón;Piezas;1;7502226811970;EN;6
43;PPR-0903;v;v;1021882956;PELONAZO;6 Contenedor Caja de Cartón;Piezas;1;719886180392;UP;4
43;PELONETES POUCH;v;v;1028237878;PELONETES POUCH;6 Contenedor Caja de Cartón;Piezas;1;2050068631355;IN;12
